survey_name,month,interview_date,satis_rating,avg_sat_rating,ease_rating,recommend_rating,login_rating,navig_rating,web_rating,function_rating,feature_rating,security_rating,dept_org_unit,product,zipcode,age,
Digital Banking,2020M06,6/30/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78023,59,
Digital Banking,2020M06,6/29/2020,5,,3,3,6,5,4,3,4,4,CB ,Loans,78606,57,
Digital Banking,2020M06,6/29/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78223,32,
Digital Banking,2020M06,6/29/2020,7,,7,10,7,7,7,7,7,7,PB ,Deposits,78130,69,
Digital Banking,2020M06,6/29/2020,7,,6,10,6,5,4,5,6,6,CB ,Deposits,78232,70,
Digital Banking,2020M06,6/29/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78209,55,
Digital Banking,2020M06,6/29/2020,7,,7,10,7,7,6,6,6,6,CB ,Deposits,78109,85,
Digital Banking,2020M06,6/29/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78247,79,
Digital Banking,2020M06,6/29/2020,7,,5,8,6,7,7,7,7,7,CB ,Deposits,78253,63,
Digital Banking,2020M06,6/29/2020,6,,6,6,7,7,7,7,6,7,CB ,Deposits,78109,49,
Digital Banking,2020M06,6/29/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78240,70,
Digital Banking,2020M06,6/29/2020,7,,5,8,6,6,6,5,6,6,CB ,Deposits,78253,63,
Digital Banking,2020M06,6/29/2020,7,,7,10,7,7,6,6,7,7,CB ,Deposits,78217,69,
Digital Banking,2020M06,6/29/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78248,71,
Digital Banking,2020M06,6/29/2020,7,,7,10,7,7,6,6,6,5,CB ,Deposits,78130,50,
Digital Banking,2020M06,6/29/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78640,40,
Digital Banking,2020M06,6/30/2020,6,,7,10,7,6,7,7,7,7,CB ,Deposits,78023,70,
Digital Banking,2020M06,6/29/2020,5,,5,0,5,4,5,4,5,6,CB ,Deposits,78217,50,
Digital Banking,2020M06,6/29/2020,7,,7,10,7,6,5,5,6,7,CB ,Deposits,78101,67,
Digital Banking,2020M06,6/29/2020,6,,6,7,7,7,6,5,6,7,CB ,Deposits,78221,33,
Digital Banking,2020M06,6/29/2020,3,,4,4,4,4,4,4,4,4,CB ,Deposits,78217,58,
Digital Banking,2020M06,6/29/2020,7,,7,10,6,7,7,6,7,7,CB ,Deposits,78112,87,
Digital Banking,2020M06,6/30/2020,6,,6,10,7,5,7,6,6,6,CB ,Deposits,78209,56,
Digital Banking,2020M06,6/29/2020,7,,7,10,7,7,7,7,7,7,PB ,Loans,78676,68,
Digital Banking,2020M07,7/2/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78154,73,
Digital Banking,2020M07,7/1/2020,5,,7,10,7,7,7,7,6,7,CB ,Deposits,78230,73,
Digital Banking,2020M07,7/1/2020,6,,6,9,6,6,6,6,6,7,CB ,Deposits,78244,56,
Digital Banking,2020M07,7/2/2020,7,,7,10,7,7,7,7,6,7,CB ,Deposits,78209,57,
Digital Banking,2020M07,7/2/2020,7,,7,10,7,7,7,7,7,7,PB ,Deposits,78013,71,
Digital Banking,2020M07,7/2/2020,5,,6,9,6,6,6,6,6,6,CB ,Loans,78410,33,
Digital Banking,2020M07,7/7/2020,2,,2,5,1,4,2,1,1,7,CB ,Deposits,72120,76,
Digital Banking,2020M07,7/6/2020,4,,7,10,4,5,2,4,5,6,PB ,Deposits,78258,69,
Digital Banking,2020M07,7/6/2020,6,,5,5,6,6,6,6,5,5,CB ,Deposits,78216,55,
Digital Banking,2020M07,7/6/2020,6,,5,0,6,5,4,2,5,7,CB ,Deposits,78155,32,
Digital Banking,2020M07,7/6/2020,5,,5,6,7,7,7,7,7,7,CB ,Deposits,78737,35,
Digital Banking,2020M07,7/7/2020,5,,5,6,4,4,2,4,4,6,CB ,Deposits,78250,61,
Digital Banking,2020M07,7/10/2020,1,,7,0,7,7,7,7,1,7,CB ,Deposits,78249,77,
Digital Banking,2020M07,7/6/2020,7,,7,10,7,7,6,7,7,7,CB ,Deposits,78123,79,
Digital Banking,2020M07,7/6/2020,7,,6,8,7,4,5,4,4,5,PB ,Deposits,78130,73,
Digital Banking,2020M07,7/6/2020,7,,7,10,7,7,7,7,7,7,PB ,Deposits,78745,53,
Digital Banking,2020M07,7/6/2020,7,,7,9,7,7,7,7,7,7,CB ,Deposits,78121,68,
Digital Banking,2020M07,7/9/2020,6,,6,10,7,7,7,7,7,7,CB ,Deposits,78009,61,
Digital Banking,2020M07,7/7/2020,6,,7,8,5,4,5,6,6,6,CB ,Deposits,78610,68,
Digital Banking,2020M07,7/8/2020,4,,5,10,7,1,4,2,3,7,CB ,Deposits,78028,76,
Digital Banking,2020M07,7/8/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78249,60,
Digital Banking,2020M07,7/7/2020,1,,6,9,1,1,3,2,6,7,CB ,Deposits,78163,83,
Digital Banking,2020M07,7/9/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,33573,48,
Digital Banking,2020M07,7/8/2020,4,,5,7,5,7,5,5,5,6,CB ,Deposits,78627,86,
Digital Banking,2020M07,7/10/2020,6,,6,7,6,6,5,5,6,6,CB ,Deposits,78209,81,
Digital Banking,2020M07,7/9/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78070,71,
Digital Banking,2020M07,7/12/2020,7,,7,10,7,7,7,6,7,7,CB ,Deposits,78002,74,
Digital Banking,2020M07,7/10/2020,6,,6,10,6,5,5,6,6,6,CB ,Loans,78070,80,
Digital Banking,2020M07,7/12/2020,6,,5,8,7,7,6,6,6,7,CB ,Deposits,78155,68,
Digital Banking,2020M07,7/10/2020,6,,5,9,7,7,7,7,7,7,CB ,Loans,78217,32,
Digital Banking,2020M07,7/10/2020,7,,7,10,7,7,7,4,7,7,CB ,Deposits,78108,61,
Digital Banking,2020M07,7/10/2020,7,,6,9,7,6,2,6,7,7,CB ,Deposits,78223,69,
Digital Banking,2020M07,7/10/2020,5,,7,10,7,7,7,7,7,7,CB ,Deposits,78217,72,
Digital Banking,2020M07,7/10/2020,7,,7,10,7,6,6,5,7,7,CB ,Deposits,78213,70,
Digital Banking,2020M07,7/10/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78064,69,
Digital Banking,2020M07,7/10/2020,4,,4,6,3,3,3,3,4,6,CB ,Deposits,78259,73,
Digital Banking,2020M07,7/10/2020,6,,6,8,7,7,7,7,7,7,CB ,Deposits,78217,47,
Digital Banking,2020M07,7/13/2020,7,,7,10,7,7,7,7,7,6,CB ,Deposits,78209,66,
Digital Banking,2020M07,7/13/2020,7,,6,8,7,7,7,7,7,7,CB ,Deposits,78209,51,
Digital Banking,2020M07,7/15/2020,5,,6,8,6,3,6,5,5,6,CB ,Deposits,35810,71,
Digital Banking,2020M07,7/13/2020,7,,7,10,6,6,5,7,7,7,CB ,Deposits,78221,76,
Digital Banking,2020M07,7/13/2020,3,,3,4,3,3,3,2,3,5,CB ,Deposits,78006,57,
Digital Banking,2020M07,7/13/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78201,68,
Digital Banking,2020M07,7/15/2020,6,,6,8,6,6,6,6,6,6,CB ,Deposits,78249,61,
Digital Banking,2020M07,7/15/2020,7,,6,9,7,7,7,7,7,7,CB ,Deposits,78217,23,
Digital Banking,2020M07,7/15/2020,4,,7,10,7,7,7,7,7,7,CB ,Deposits,78251,71,
Digital Banking,2020M07,7/15/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78009,59,
Digital Banking,2020M07,7/16/2020,6,,6,9,7,7,6,7,7,7,CB ,Deposits,78624,55,
Digital Banking,2020M07,7/16/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78207,43,
Digital Banking,2020M07,7/15/2020,7,,5,5,5,5,5,5,5,5,CB ,Deposits,78850,62,
Digital Banking,2020M07,7/16/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78247,59,
Digital Banking,2020M07,7/16/2020,5,,6,8,6,5,6,6,6,6,CB ,Deposits,78624,80,
Digital Banking,2020M07,7/16/2020,6,,6,10,7,6,6,6,7,7,CB ,Deposits,78163,75,
Digital Banking,2020M07,7/17/2020,7,,4,7,7,6,6,5,5,6,CB ,Deposits,78666,69,
Digital Banking,2020M07,7/17/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78023,73,
Digital Banking,2020M07,7/17/2020,5,,5,7,6,5,5,6,6,6,CB ,Deposits,78250,58,
Digital Banking,2020M07,7/20/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,13691,60,
Digital Banking,2020M07,7/20/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78240,61,
Digital Banking,2020M07,7/20/2020,7,,7,10,7,7,7,7,7,7,BB ,Deposits,78247,67,
Digital Banking,2020M07,7/21/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78213,29,
Digital Banking,2020M07,7/20/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78573,73,
Digital Banking,2020M07,7/21/2020,6,,6,5,6,6,5,5,6,6,CB ,Deposits,78155,62,
Digital Banking,2020M07,7/20/2020,7,,7,10,7,7,7,7,6,7,CB ,Deposits,78623,84,
Digital Banking,2020M07,7/21/2020,4,,4,6,6,6,4,5,7,7,CB ,Deposits,78278,63,
Digital Banking,2020M07,7/22/2020,3,,7,10,7,7,4,7,7,7,CB ,Deposits,78016,55,
Digital Banking,2020M07,7/21/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78015,81,
Digital Banking,2020M07,7/23/2020,6,,6,10,6,6,6,7,7,7,CB ,Deposits,78255,65,
Digital Banking,2020M07,7/22/2020,6,,6,10,7,5,7,5,6,7,CB ,Deposits,78155,67,
Digital Banking,2020M07,7/22/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78640,62,
Digital Banking,2020M07,7/23/2020,5,,7,10,7,7,5,7,7,7,CB ,Deposits,78223,70,
Digital Banking,2020M07,7/23/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78255,57,
Digital Banking,2020M07,7/24/2020,5,,6,9,6,5,6,5,5,5,CB ,Deposits,78028,85,
Digital Banking,2020M07,7/23/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78006,75,
Digital Banking,2020M07,7/23/2020,6,,6,9,7,6,7,7,7,7,CB ,Deposits,93117,53,
Digital Banking,2020M07,7/23/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78013,62,
Digital Banking,2020M07,7/24/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78230,75,
Digital Banking,2020M07,7/27/2020,6,,6,9,6,6,6,6,6,6,CB ,Deposits,78610,20,
Digital Banking,2020M07,7/31/2020,5,,6,6,6,5,6,6,5,6,CB ,Deposits,78217,71,
Digital Banking,2020M07,7/27/2020,6,,6,9,5,7,7,7,7,7,CB ,Deposits,78261,71,
Digital Banking,2020M07,7/28/2020,5,,5,7,5,3,5,5,5,5,CB ,Deposits,78676,80,
Digital Banking,2020M07,7/28/2020,7,,7,10,7,7,6,7,7,7,CB ,Deposits,78259,65,
Digital Banking,2020M07,7/28/2020,1,,6,9,7,4,5,3,4,6,PB ,Deposits,78132,57,
Digital Banking,2020M07,7/31/2020,1,,1,0,1,1,1,1,1,1,CB ,Deposits,78132,72,
Digital Banking,2020M07,7/31/2020,7,,7,10,7,6,6,6,7,7,CB ,Deposits,78148,85,
Digital Banking,2020M08,8/3/2020,6,,6,10,5,5,5,5,5,7,CB ,Deposits,78063,76,
Digital Banking,2020M08,8/4/2020,6,,6,9,7,7,6,7,6,7,CB ,Deposits,78015,56,
Digital Banking,2020M08,8/3/2020,5,,3,2,6,6,5,5,6,6,CB ,Deposits,78251,67,
Digital Banking,2020M08,8/6/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78070,69,
Digital Banking,2020M08,8/5/2020,6,,6,9,6,6,6,6,6,7,CB ,Deposits,78232,70,
Digital Banking,2020M08,8/7/2020,4,,5,6,4,6,5,4,5,6,CB ,Loans,78213,60,
Digital Banking,2020M08,8/4/2020,7,,7,10,7,6,6,7,7,7,CB ,Deposits,29212,86,
Digital Banking,2020M08,8/5/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78253,56,
Digital Banking,2020M08,8/4/2020,6,,6,4,5,5,5,7,5,7,CB ,Deposits,78229,62,
Digital Banking,2020M08,8/7/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78254,80,
Digital Banking,2020M08,8/6/2020,7,,7,10,7,6,7,7,7,7,CB ,Deposits,78247,62,
Digital Banking,2020M08,8/6/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78233,74,
Digital Banking,2020M08,8/5/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78237,54,
Digital Banking,2020M08,8/5/2020,7,,7,10,7,7,7,7,7,7,BB ,Loans,78130,60,
Digital Banking,2020M08,8/6/2020,6,,6,9,6,6,6,6,6,6,PB ,Deposits,78209,73,
Digital Banking,2020M08,8/7/2020,6,,7,10,7,6,6,6,6,7,CB ,Deposits,78247,57,
Digital Banking,2020M08,8/6/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78640,71,
Digital Banking,2020M08,8/7/2020,6,,6,7,4,6,6,6,6,6,CB ,Deposits,78108,48,
Digital Banking,2020M08,8/8/2020,7,,7,10,6,7,6,5,7,7,CB ,Deposits,76905,66,
Digital Banking,2020M08,8/7/2020,7,,6,10,7,6,6,6,7,7,CB ,Deposits,78258,85,
Digital Banking,2020M08,8/7/2020,5,,5,8,5,5,5,5,5,5,CB ,Deposits,73075,61,
Digital Banking,2020M08,8/8/2020,7,,7,10,7,7,6,6,6,6,CB ,Deposits,78861,56,
Digital Banking,2020M08,8/7/2020,7,,7,10,6,7,6,7,7,6,CB ,Deposits,6335,76,
Digital Banking,2020M08,8/7/2020,5,,7,8,3,4,4,6,5,5,BB ,Loans,78253,63,
Digital Banking,2020M08,8/7/2020,7,,7,10,5,6,5,5,5,7,CB ,Loans,78640,52,
Digital Banking,2020M08,8/7/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78620,81,
Digital Banking,2020M08,8/10/2020,6,,7,10,7,6,6,4,6,7,PB ,Deposits,78279,72,
Digital Banking,2020M08,8/11/2020,6,,6,9,6,6,6,6,6,6,CB ,Loans,78114,61,
Digital Banking,2020M08,8/11/2020,6,,6,9,6,7,4,6,6,6,CB ,Deposits,78258,65,
Digital Banking,2020M08,8/10/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78245,92,
Digital Banking,2020M08,8/13/2020,5,,6,9,7,7,6,6,6,7,CB ,Loans,78148,78,
Digital Banking,2020M08,8/12/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78239,67,
Digital Banking,2020M08,8/12/2020,6,,7,10,6,6,5,6,5,6,PB ,Loans,78209,63,
Digital Banking,2020M08,8/12/2020,7,,6,9,7,6,5,6,6,6,CB ,Deposits,78247,76,
Digital Banking,2020M08,8/14/2020,5,,6,8,6,6,6,5,6,7,CB ,Loans,78624,83,
Digital Banking,2020M08,8/11/2020,6,,6,9,6,6,6,7,6,6,CB ,Deposits,78239,73,
Digital Banking,2020M08,8/14/2020,1,,4,1,1,1,1,1,1,1,CB ,Deposits,78734,72,
Digital Banking,2020M08,8/15/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78133,87,
Digital Banking,2020M08,8/12/2020,4,,1,0,2,3,5,2,5,7,CB ,Deposits,78610,34,
Digital Banking,2020M08,8/13/2020,7,,7,10,7,6,5,6,7,7,CB ,Deposits,78606,67,
Digital Banking,2020M08,8/13/2020,2,,3,3,4,7,7,7,5,4,CB ,Loans,78620,67,
Digital Banking,2020M08,8/13/2020,1,,5,8,4,1,1,3,5,7,BB ,Loans,78155,71,
Digital Banking,2020M08,8/13/2020,7,,7,0,7,7,7,7,7,7,CB ,Deposits,78232,81,
Digital Banking,2020M08,8/13/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78244,63,
Digital Banking,2020M08,8/13/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78232,68,
Digital Banking,2020M08,8/13/2020,7,,7,10,7,6,6,7,7,7,PB ,Loans,78249,76,
Digital Banking,2020M08,8/14/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78109,73,
Digital Banking,2020M08,8/16/2020,7,,7,10,6,6,6,6,6,6,CB ,Deposits,78108,84,
Digital Banking,2020M08,8/14/2020,3,,6,7,6,5,2,6,5,3,CB ,Deposits,78861,53,
Digital Banking,2020M08,8/14/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,12885,72,
Digital Banking,2020M08,8/17/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78130,54,
Digital Banking,2020M08,8/18/2020,7,,7,10,7,6,7,7,7,7,CB ,Loans,75052,71,
Digital Banking,2020M08,8/19/2020,6,,7,9,7,7,6,6,7,7,CB ,Loans,78211,54,
Digital Banking,2020M08,8/18/2020,6,,6,9,7,7,7,7,7,7,CB ,Deposits,78025,72,
Digital Banking,2020M08,8/20/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78223,71,
Digital Banking,2020M08,8/18/2020,7,,7,10,7,7,7,7,7,4,CB ,Deposits,78006,48,
Digital Banking,2020M08,8/18/2020,7,,7,10,7,6,7,7,7,7,CB ,Deposits,78209,50,
Digital Banking,2020M08,8/21/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,31804,67,
Digital Banking,2020M08,8/19/2020,4,,5,5,3,4,2,4,5,5,CB ,Deposits,78023,50,
Digital Banking,2020M08,8/22/2020,7,,7,10,7,6,6,7,6,7,CB ,Deposits,78023,67,
Digital Banking,2020M08,8/24/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78217,76,
Digital Banking,2020M08,8/25/2020,7,,7,10,7,7,6,7,7,7,CB ,Deposits,21702,74,
Digital Banking,2020M08,8/24/2020,2,,2,0,1,1,1,1,1,1,PB ,Deposits,78209,46,
Digital Banking,2020M08,8/25/2020,7,,7,10,7,6,7,6,7,7,CB ,Deposits,78249,69,
Digital Banking,2020M08,8/24/2020,4,,6,9,3,3,6,3,3,6,CB ,Deposits,78133,61,
Digital Banking,2020M08,8/24/2020,5,,5,6,7,5,7,5,6,6,CB ,Deposits,88062,67,
Digital Banking,2020M08,8/25/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78253,60,
Digital Banking,2020M08,8/25/2020,7,,7,10,7,7,7,6,6,7,CB ,Deposits,78132,63,
Digital Banking,2020M08,8/25/2020,7,,7,10,7,5,6,6,6,7,CB ,Deposits,78002,55,
Digital Banking,2020M08,8/25/2020,7,,7,10,7,7,7,7,7,7,PB ,Deposits,78278,59,
Digital Banking,2020M08,8/27/2020,4,,5,6,1,2,3,1,2,5,CB ,Deposits,78666,45,
Digital Banking,2020M08,8/30/2020,7,,7,10,7,4,5,3,4,7,CB ,Deposits,78209,66,
Digital Banking,2020M08,8/26/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,92103,78,
Digital Banking,2020M08,8/27/2020,6,,7,10,7,3,2,6,6,6,CB ,Deposits,78610,51,
Digital Banking,2020M08,8/26/2020,7,,7,10,7,7,6,7,7,7,CB ,Deposits,78130,58,
Digital Banking,2020M08,8/26/2020,7,,7,10,7,7,7,7,7,7,BB ,Loans,78130,37,
Digital Banking,2020M08,8/27/2020,7,,6,9,7,7,7,4,7,4,CB ,Deposits,78617,59,
Digital Banking,2020M08,8/27/2020,6,,4,8,6,6,4,5,5,6,CB ,Deposits,78155,55,
Digital Banking,2020M08,8/26/2020,5,,6,8,5,5,5,7,6,7,CB ,Deposits,78250,23,
Digital Banking,2020M08,8/27/2020,7,,7,10,7,6,7,7,7,7,CB ,Deposits,19904,70,
Digital Banking,2020M08,8/28/2020,5,,4,4,4,4,4,4,4,4,CB ,Deposits,78154,63,
Digital Banking,2020M08,8/28/2020,6,,6,9,7,7,5,7,6,7,CB ,Deposits,78132,58,
Digital Banking,2020M08,8/27/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78250,77,
Digital Banking,2020M08,8/27/2020,7,,7,10,7,7,7,7,7,7,CB ,Loans,78130,56,
Digital Banking,2020M09,9/1/2020,7,,6,9,6,6,6,6,6,6,CB ,Loans,78121,73,
Digital Banking,2020M09,9/2/2020,3,,7,10,7,6,4,5,5,7,PB ,Deposits,78248,59,
Digital Banking,2020M09,9/1/2020,1,,5,0,2,3,1,2,4,4,CB ,Deposits,78209,47,
Digital Banking,2020M09,9/2/2020,7,,7,10,7,7,4,7,7,7,CB ,Deposits,78245,45,
Digital Banking,2020M09,9/3/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78250,61,
Digital Banking,2020M09,9/3/2020,6,,7,9,6,6,6,6,6,5,PB ,Deposits,78070,54,
Digital Banking,2020M09,9/4/2020,5,,5,8,6,6,6,3,3,6,CB ,Deposits,75208,55,
Digital Banking,2020M09,9/3/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78163,63,
Digital Banking,2020M09,9/4/2020,5,,6,9,3,7,5,6,7,7,CB ,Deposits,78250,43,
Digital Banking,2020M09,9/4/2020,7,,7,10,6,6,5,6,7,7,CB ,Deposits,78624,74,
Digital Banking,2020M09,9/4/2020,7,,7,10,7,7,6,7,7,7,CB ,Deposits,78738,85,
Digital Banking,2020M09,9/4/2020,6,,5,6,5,5,3,4,6,6,CB ,Deposits,78207,61,
Digital Banking,2020M09,9/3/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78221,48,
Digital Banking,2020M09,9/5/2020,7,,7,9,6,7,6,7,7,7,CB ,Deposits,39773,68,
Digital Banking,2020M09,9/4/2020,6,,6,9,6,6,6,6,6,6,CB ,Deposits,78028,87,
Digital Banking,2020M09,9/4/2020,6,,6,0,6,6,6,6,6,6,CB ,Deposits,78209,71,
Digital Banking,2020M09,9/4/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78154,68,
Digital Banking,2020M09,9/4/2020,1,,4,3,5,1,1,4,4,4,CB ,Deposits,78240,56,
Digital Banking,2020M09,9/8/2020,3,,7,10,7,7,7,7,7,7,CB ,Deposits,93446,62,
Digital Banking,2020M09,9/8/2020,5,,7,10,6,7,7,6,6,7,CB ,Deposits,78209,82,
Digital Banking,2020M09,9/8/2020,5,,5,7,5,6,6,5,6,6,CB ,Deposits,99521,42,
Digital Banking,2020M09,9/9/2020,5,,5,5,5,5,5,5,5,5,CB ,Deposits,78009,52,
Digital Banking,2020M09,9/9/2020,6,,6,10,6,5,5,6,6,6,PB ,Deposits,78213,63,
Digital Banking,2020M09,9/10/2020,5,,7,10,5,5,5,6,6,7,CB ,Deposits,78217,53,
Digital Banking,2020M09,9/9/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78861,79,
Digital Banking,2020M09,9/9/2020,5,,6,7,6,6,6,6,6,4,CB ,Deposits,78006,57,
Digital Banking,2020M09,9/9/2020,4,,5,9,4,6,5,6,5,6,CB ,Deposits,78233,33,
Digital Banking,2020M09,9/9/2020,5,,6,10,6,6,7,5,6,7,CB ,Deposits,78256,47,
Digital Banking,2020M09,9/11/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78244,78,
Digital Banking,2020M09,9/12/2020,5,,5,5,5,5,5,5,5,5,CB ,Deposits,78232,72,
Digital Banking,2020M09,9/12/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78207,54,
Digital Banking,2020M09,9/14/2020,7,,4,6,7,7,6,7,7,7,CB ,Deposits,78232,74,
Digital Banking,2020M09,9/14/2020,6,,7,10,6,7,7,6,7,7,PB ,Deposits,78015,69,
Digital Banking,2020M09,9/16/2020,7,,7,10,7,6,7,6,6,7,CB ,Deposits,78638,70,
Digital Banking,2020M09,9/18/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78233,69,
Digital Banking,2020M09,9/16/2020,7,,7,10,5,4,5,5,7,6,CB ,Deposits,78239,92,
Digital Banking,2020M09,9/17/2020,6,,7,10,7,7,7,7,7,7,CB ,Deposits,78226,64,
Digital Banking,2020M09,9/16/2020,6,,6,9,6,6,5,4,6,7,CB ,Deposits,1731,58,
Digital Banking,2020M09,9/16/2020,7,,7,10,6,6,6,6,5,7,PB ,Deposits,78231,80,
Digital Banking,2020M09,9/17/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78610,56,
Digital Banking,2020M09,9/16/2020,3,,5,7,5,6,6,5,6,6,CB ,Deposits,77833,69,
Digital Banking,2020M09,9/17/2020,7,,7,10,7,7,6,7,7,7,CB ,Deposits,78132,63,
Digital Banking,2020M09,9/17/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78148,20,
Digital Banking,2020M09,9/16/2020,5,,5,7,6,6,6,2,3,6,PB ,Deposits,78015,57,
Digital Banking,2020M09,9/16/2020,5,,2,0,4,4,4,4,4,6,CB ,Deposits,78861,29,
Digital Banking,2020M09,9/19/2020,2,,3,9,2,4,1,3,4,6,CB ,Deposits,78221,45,
Digital Banking,2020M09,9/16/2020,7,,6,9,3,6,6,2,7,7,CB ,Deposits,78209,69,
Digital Banking,2020M09,9/18/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78209,72,
Digital Banking,2020M09,9/18/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78247,72,
Digital Banking,2020M09,9/17/2020,6,,6,9,6,6,6,6,6,6,CB ,Deposits,78028,72,
Digital Banking,2020M09,9/19/2020,6,,5,7,6,6,6,6,6,6,CB ,Deposits,78217,58,
Digital Banking,2020M09,9/18/2020,7,,7,10,7,7,4,7,7,7,PB ,Deposits,78266,59,
Digital Banking,2020M09,9/18/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78154,59,
Digital Banking,2020M09,9/18/2020,7,,7,9,7,7,7,6,6,7,CB ,Deposits,78212,48,
Digital Banking,2020M09,9/22/2020,5,,7,5,6,7,5,6,7,7,CB ,Deposits,78233,25,
Digital Banking,2020M09,9/23/2020,6,,5,8,7,5,6,5,6,7,CB ,Deposits,78259,62,
Digital Banking,2020M09,9/22/2020,7,,7,10,7,6,6,7,7,7,CB ,Deposits,78624,57,
Digital Banking,2020M09,9/23/2020,7,,7,10,7,7,7,6,7,7,CB ,Deposits,78228,68,
Digital Banking,2020M09,9/22/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78227,61,
Digital Banking,2020M09,9/21/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78028,50,
Digital Banking,2020M09,9/25/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78249,57,
Digital Banking,2020M09,9/23/2020,3,,7,10,7,4,6,5,6,7,CB ,Deposits,78155,56,
Digital Banking,2020M09,9/22/2020,7,,7,10,6,6,6,6,6,6,CB ,Deposits,78216,65,
Digital Banking,2020M09,9/23/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,78133,78,
Digital Banking,2020M09,9/23/2020,5,,6,8,6,5,6,5,6,6,CB ,Deposits,78108,56,
Digital Banking,2020M09,9/26/2020,2,,1,1,2,2,2,1,5,7,CB ,Deposits,78238,60,
Digital Banking,2020M09,9/23/2020,6,,6,9,6,6,6,6,6,6,CB ,Deposits,78209,51,
Digital Banking,2020M09,9/23/2020,5,,6,5,5,3,4,4,4,4,CB ,Deposits,78248,82,
Digital Banking,2020M09,9/23/2020,4,,3,2,4,3,3,4,4,1,CB ,Loans,78015,50,
Digital Banking,2020M09,9/25/2020,6,,7,10,7,7,6,7,7,7,CB ,Deposits,78154,74,
Digital Banking,2020M09,9/28/2020,7,,7,10,7,7,7,7,7,7,CB ,Deposits,30204,60,
